id,date,league.season,teams.home.id,teams.home.name,teams.away.id,teams.away.name,scores.home.quarter_1,scores.home.quarter_2,scores.home.quarter_3,scores.home.quarter_4,scores.home.over_time,scores.home.total,scores.away.quarter_1,scores.away.quarter_2,scores.away.quarter_3,scores.away.quarter_4,scores.away.over_time,scores.away.total,home_spread,CUMULATIVE_AVERAGES,home_avg_points_scored_so_far,home_avg_points_allowed_so_far,away_avg_points_scored_so_far,away_avg_points_allowed_so_far,L10_AVERAGES,home_avg_points_scored_L10,home_avg_points_allowed_L10,away_avg_points_scored_L10,away_avg_points_allowed_L10
373285,2024-04-03 02:00:00+00:00,2023-2024,141,Golden State Warriors,138,Dallas Mavericks,28,21,31,24,0.0,104,27,22,25,26,0.0,100,4,AVERAGES:,118.20253164556962,115.92405063291139,118.0909090909091,115.88311688311688,L10AVERAGES:,114.3,109.7,116.7,103.7
373290,2024-04-03 02:00:00+00:00,2023-2024,157,Sacramento Kings,144,Los Angeles Clippers,24,32,35,18,0.0,109,24,27,19,25,0.0,95,14,AVERAGES:,116.74358974358974,115.75641025641026,115.52564102564102,112.12820512820512,L10AVERAGES:,110.0,106.2,112.5,112.9
373291,2024-04-03 23:00:00+00:00,2023-2024,135,Charlotte Hornets,156,Portland Trail Blazers,21,23,22,20,0.0,86,30,15,22,22,0.0,89,-3,AVERAGES:,106.22784810126582,116.74683544303798,107.52564102564102,116.41025641025641,L10AVERAGES:,101.6,114.7,102.1,117.2
373292,2024-04-03 23:00:00+00:00,2023-2024,161,Washington Wizards,145,Los Angeles Lakers,29,31,26,34,0.0,120,39,28,34,24,0.0,125,-5,AVERAGES:,113.16455696202532,122.36708860759494,117.2875,118.05,L10AVERAGES:,107.4,116.0,121.3,116.4
373295,2024-04-03 23:30:00+00:00,2023-2024,134,Brooklyn Nets,143,Indiana Pacers,19,42,27,27,0.0,115,31,31,25,24,0.0,111,4,AVERAGES:,111.36708860759494,114.0,122.2948717948718,120.32051282051282,L10AVERAGES:,106.5,113.1,121.7,114.6
373296,2024-04-03 23:30:00+00:00,2023-2024,133,Boston Celtics,152,Oklahoma City Thunder,30,31,32,42,0.0,135,23,24,36,17,0.0,100,35,AVERAGES:,120.69620253164557,109.0632911392405,120.2125,113.225,L10AVERAGES:,121.3,108.3,117.0,112.7
373294,2024-04-03 23:30:00+00:00,2023-2024,132,Atlanta Hawks,140,Detroit Pistons,28,31,33,29,0.0,121,23,27,29,34,0.0,113,8,AVERAGES:,118.375,119.625,111.0253164556962,119.50632911392405,L10AVERAGES:,117.3,114.1,99.0,112.3
373293,2024-04-04 00:00:00+00:00,2023-2024,148,Milwaukee Bucks,146,Memphis Grizzlies,22,27,29,23,0.0,101,26,27,26,32,0.0,111,-10,AVERAGES:,119.15384615384616,116.15384615384616,106.5375,113.325,L10AVERAGES:,115.9,115.1,107.0,117.0
373297,2024-04-04 00:00:00+00:00,2023-2024,149,Minnesota Timberwolves,159,Toronto Raptors,23,35,33,42,0.0,133,19,23,18,25,0.0,85,48,AVERAGES:,112.84810126582279,106.07594936708861,112.84615384615384,117.75641025641026,L10AVERAGES:,111.2,102.4,102.4,119.9
373298,2024-04-04 00:00:00+00:00,2023-2024,150,New Orleans Pelicans,153,Orlando Magic,26,29,21,32,0.0,108,24,34,33,26,0.0,117,-9,AVERAGES:,114.59740259740259,110.11688311688312,110.3076923076923,108.05128205128206,L10AVERAGES:,109.5,105.9,109.0,100.4
373299,2024-04-04 02:00:00+00:00,2023-2024,155,Phoenix Suns,137,Cleveland Cavaliers,34,38,26,24,0.0,122,20,27,30,24,0.0,101,21,AVERAGES:,117.15189873417721,114.0,112.49367088607595,109.70886075949367,L10AVERAGES:,115.5,112.6,106.3,111.9
373300,2024-04-04 23:30:00+00:00,2023-2024,147,Miami Heat,154,Philadelphia 76ers,29,26,33,17,0.0,105,39,24,24,22,0.0,109,-4,AVERAGES:,109.975,108.75,114.2625,112.125,L10AVERAGES:,108.1,99.4,108.5,107.0
373301,2024-04-04 23:30:00+00:00,2023-2024,151,New York Knicks,157,Sacramento Kings,20,32,35,33,0.0,120,35,25,27,22,0.0,109,11,AVERAGES:,112.17948717948718,108.08974358974359,116.64556962025317,115.49367088607595,L10AVERAGES:,113.3,105.4,108.9,105.0
373313,2024-04-04 23:30:00+00:00,2023-2024,138,Dallas Mavericks,132,Atlanta Hawks,25,40,28,16,0.0,109,31,26,24,14,0.0,95,14,AVERAGES:,117.85897435897436,115.73076923076923,118.4074074074074,119.54320987654322,L10AVERAGES:,114.0,104.9,117.2,113.0
373302,2024-04-05 00:00:00+00:00,2023-2024,142,Houston Rockets,141,Golden State Warriors,24,26,33,27,0.0,110,33,32,34,34,0.0,133,-23,AVERAGES:,113.85,111.775,118.025,115.725,L10AVERAGES:,121.9,112.8,114.8,108.8
373303,2024-04-05 02:00:00+00:00,2023-2024,144,Los Angeles Clippers,139,Denver Nuggets,20,33,22,27,0.0,102,31,18,21,30,0.0,100,2,AVERAGES:,115.26582278481013,112.0886075949367,114.37037037037037,109.74074074074075,L10AVERAGES:,109.4,112.7,112.7,106.0
373306,2024-04-05 23:00:00+00:00,2023-2024,143,Indiana Pacers,152,Oklahoma City Thunder,31,38,31,26,0.0,126,32,27,30,23,0.0,112,14,AVERAGES:,122.15189873417721,120.25316455696202,119.96296296296296,113.49382716049382,L10AVERAGES:,119.9,112.9,114.4,114.3
373305,2024-04-05 23:00:00+00:00,2023-2024,135,Charlotte Hornets,153,Orlando Magic,38,29,27,30,0.0,124,23,29,27,36,0.0,115,9,AVERAGES:,105.975,116.4,110.39240506329114,108.0506329113924,L10AVERAGES:,99.2,113.8,109.3,100.6
373304,2024-04-05 23:00:00+00:00,2023-2024,161,Washington Wizards,156,Portland Trail Blazers,27,24,30,21,0.0,102,32,27,27,22,0.0,108,-6,AVERAGES:,113.25,122.4,107.29113924050633,116.0253164556962,L10AVERAGES:,109.6,115.8,101.7,115.3
373307,2024-04-05 23:30:00+00:00,2023-2024,133,Boston Celtics,157,Sacramento Kings,27,27,30,17,0.0,101,15,35,22,28,0.0,100,1,AVERAGES:,120.875,108.95,116.55,115.55,L10AVERAGES:,122.1,107.1,110.7,107.2
373308,2024-04-06 00:00:00+00:00,2023-2024,136,Chicago Bulls,151,New York Knicks,29,32,20,27,0.0,108,17,28,31,24,0.0,100,8,AVERAGES:,111.75308641975309,113.53086419753086,112.27848101265823,108.10126582278481,L10AVERAGES:,112.6,112.7,114.8,107.0
373309,2024-04-06 00:00:00+00:00,2023-2024,142,Houston Rockets,147,Miami Heat,27,32,24,21,0.0,104,27,37,29,26,0.0,119,-15,AVERAGES:,113.80246913580247,112.03703703703704,109.91358024691358,108.75308641975309,L10AVERAGES:,119.4,114.2,107.8,100.8
373310,2024-04-06 00:00:00+00:00,2023-2024,146,Memphis Grizzlies,140,Detroit Pistons,32,25,32,19,0.0,108,22,16,32,20,0.0,90,18,AVERAGES:,106.5925925925926,113.17283950617283,111.05,119.525,L10AVERAGES:,107.2,117.4,100.8,113.6
373311,2024-04-06 00:00:00+00:00,2023-2024,148,Milwaukee Bucks,159,Toronto Raptors,27,27,31,26,0.0,111,21,37,32,27,0.0,117,-6,AVERAGES:,118.92405063291139,116.0886075949367,112.49367088607595,117.9493670886076,L10AVERAGES:,116.6,113.3,100.5,121.9
373312,2024-04-06 00:00:00+00:00,2023-2024,150,New Orleans Pelicans,158,San Antonio Spurs,27,34,25,23,0.0,109,18,33,35,25,0.0,111,-2,AVERAGES:,114.51282051282051,110.2051282051282,112.20987654320987,118.49382716049382,L10AVERAGES:,109.1,107.2,110.8,114.1
372778,2024-04-06 00:30:00+00:00,2023-2024,138,Dallas Mavericks,141,Golden State Warriors,31,21,27,29,0.0,108,32,22,22,30,0.0,106,2,AVERAGES:,117.74683544303798,115.46835443037975,118.20987654320987,115.65432098765432,L10AVERAGES:,114.0,104.5,115.3,107.7
373314,2024-04-06 02:00:00+00:00,2023-2024,155,Phoenix Suns,149,Minnesota Timberwolves,32,25,20,20,0.0,97,20,21,20,26,0.0,87,10,AVERAGES:,117.2125,113.8375,113.1,105.8125,L10AVERAGES:,116.5,110.0,112.7,100.9
373315,2024-04-06 02:30:00+00:00,2023-2024,144,Los Angeles Clippers,160,Utah Jazz,41,34,29,27,0.0,131,16,26,37,23,0.0,102,29,AVERAGES:,115.1,111.9375,115.9625,120.25,L10AVERAGES:,109.2,111.5,106.2,120.2
373316,2024-04-06 19:30:00+00:00,2023-2024,145,Los Angeles Lakers,137,Cleveland Cavaliers,36,29,25,26,0.0,116,33,23,22,19,0.0,97,19,AVERAGES:,117.38271604938272,118.07407407407408,112.35,109.8625,L10AVERAGES:,123.1,116.4,106.1,112.4
373317,2024-04-06 23:00:00+00:00,2023-2024,134,Brooklyn Nets,140,Detroit Pistons,23,23,29,38,0.0,113,35,22,26,20,0.0,103,10,AVERAGES:,111.4125,113.9625,110.79012345679013,119.38271604938272,L10AVERAGES:,108.0,112.1,99.7,114.0
373318,2024-04-07 00:00:00+00:00,2023-2024,146,Memphis Grizzlies,154,Philadelphia 76ers,23,19,28,26,0.0,96,28,34,24,30,0.0,116,-20,AVERAGES:,106.60975609756098,112.89024390243902,114.19753086419753,112.03703703703704,L10AVERAGES:,108.2,115.4,108.5,107.7
373319,2024-04-07 01:00:00+00:00,2023-2024,139,Denver Nuggets,132,Atlanta Hawks,33,36,42,31,0.0,142,26,30,30,24,0.0,110,32,AVERAGES:,114.1951219512195,109.64634146341463,118.1219512195122,119.41463414634147,L10AVERAGES:,111.0,105.6,115.7,114.6
373320,2024-04-07 19:30:00+00:00,2023-2024,138,Dallas Mavericks,142,Houston Rockets,27,39,32,31,18.0,147,42,29,35,23,7.0,136,11,AVERAGES:,117.625,115.35,113.6829268292683,112.1219512195122,L10AVERAGES:,112.9,102.5,118.1,115.8
373321,2024-04-07 19:30:00+00:00,2023-2024,144,Los Angeles Clippers,137,Cleveland Cavaliers,33,26,27,34,0.0,120,40,40,18,20,0.0,118,2,AVERAGES:,115.29629629629629,111.81481481481481,112.1604938271605,109.93827160493827,L10AVERAGES:,113.0,110.7,105.0,113.7
373322,2024-04-07 21:00:00+00:00,2023-2024,143,Indiana Pacers,147,Miami Heat,38,25,28,26,0.0,117,24,22,32,37,0.0,115,2,AVERAGES:,122.2,120.15,110.02439024390245,108.6951219512195,L10AVERAGES:,120.4,114.1,109.3,101.1
373326,2024-04-07 22:00:00+00:00,2023-2024,155,Phoenix Suns,150,New Orleans Pelicans,26,24,33,22,0.0,105,19,37,34,23,0.0,113,-8,AVERAGES:,116.96296296296296,113.50617283950618,114.44303797468355,110.21518987341773,L10AVERAGES:,115.5,109.1,107.4,107.6
373325,2024-04-07 22:00:00+00:00,2023-2024,153,Orlando Magic,136,Chicago Bulls,31,25,33,24,0.0,113,14,30,28,26,0.0,98,15,AVERAGES:,110.45,108.25,111.70731707317073,113.36585365853658,L10AVERAGES:,109.5,102.7,112.3,110.1
373327,2024-04-07 22:00:00+00:00,2023-2024,159,Toronto Raptors,161,Washington Wizards,42,21,36,31,0.0,130,17,33,37,35,0.0,122,8,AVERAGES:,112.55,117.8625,113.11111111111111,122.22222222222223,L10AVERAGES:,101.9,121.7,109.4,113.6
373323,2024-04-07 22:00:00+00:00,2023-2024,133,Boston Celtics,156,Portland Trail Blazers,30,33,30,31,0.0,124,24,32,29,22,0.0,107,17,AVERAGES:,120.62962962962963,108.8395061728395,107.3,115.85,L10AVERAGES:,119.2,106.7,101.8,112.9
373324,2024-04-07 22:00:00+00:00,2023-2024,135,Charlotte Hornets,152,Oklahoma City Thunder,29,26,30,33,0.0,118,31,34,21,35,0.0,121,-3,AVERAGES:,106.19753086419753,116.38271604938272,119.86585365853658,113.64634146341463,L10AVERAGES:,102.0,114.6,113.8,115.7
373328,2024-04-07 23:00:00+00:00,2023-2024,148,Milwaukee Bucks,151,New York Knicks,31,30,24,24,0.0,109,25,25,39,33,0.0,122,-13,AVERAGES:,118.825,116.1,112.125,108.1,L10AVERAGES:,116.3,114.5,115.0,108.7
373329,2024-04-07 23:00:00+00:00,2023-2024,158,San Antonio Spurs,154,Philadelphia 76ers,24,40,16,31,15.0,126,31,23,19,38,22.0,133,-7,AVERAGES:,112.1951219512195,118.3780487804878,114.21951219512195,111.84146341463415,L10AVERAGES:,111.3,113.3,110.3,108.2
373330,2024-04-07 23:30:00+00:00,2023-2024,134,Brooklyn Nets,157,Sacramento Kings,19,21,24,13,0.0,77,29,36,13,29,0.0,107,-30,AVERAGES:,111.4320987654321,113.82716049382717,116.34567901234568,115.37037037037037,L10AVERAGES:,107.8,110.2,108.6,106.2
379862,2024-04-08 00:30:00+00:00,2023-2024,141,Golden State Warriors,160,Utah Jazz,41,27,29,21,0.0,118,28,26,23,33,0.0,110,8,AVERAGES:,118.0609756097561,115.5609756097561,115.79012345679013,120.38271604938272,L10AVERAGES:,114.7,106.6,106.4,121.4
379863,2024-04-08 02:00:00+00:00,2023-2024,145,Los Angeles Lakers,149,Minnesota Timberwolves,37,27,28,25,0.0,117,33,46,23,25,0.0,127,-10,AVERAGES:,117.36585365853658,117.8170731707317,112.77777777777777,105.70370370370371,L10AVERAGES:,122.6,113.3,109.5,100.6
379864,2024-04-09 23:00:00+00:00,2023-2024,135,Charlotte Hornets,138,Dallas Mavericks,18,29,36,21,0.0,104,36,33,28,33,0.0,130,-26,AVERAGES:,106.34146341463415,116.4390243902439,117.98765432098766,115.60493827160494,L10AVERAGES:,104.0,115.8,116.9,105.6
379865,2024-04-09 23:00:00+00:00,2023-2024,154,Philadelphia 76ers,140,Detroit Pistons,30,34,26,30,0.0,120,22,30,26,24,0.0,102,18,AVERAGES:,114.44578313253012,112.01204819277109,110.6951219512195,119.3048780487805,L10AVERAGES:,113.4,109.3,100.6,113.4
379866,2024-04-09 23:00:00+00:00,2023-2024,159,Toronto Raptors,143,Indiana Pacers,35,29,27,32,0.0,123,25,40,41,34,0.0,140,-17,AVERAGES:,112.76543209876543,117.91358024691358,122.1358024691358,120.08641975308642,L10AVERAGES:,105.3,122.8,121.8,114.8
379868,2024-04-09 23:30:00+00:00,2023-2024,148,Milwaukee Bucks,133,Boston Celtics,37,26,15,26,0.0,104,21,22,24,24,0.0,91,13,AVERAGES:,118.70370370370371,116.17283950617283,120.67073170731707,108.8170731707317,L10AVERAGES:,113.2,113.8,119.7,108.0
379867,2024-04-09 23:30:00+00:00,2023-2024,132,Atlanta Hawks,147,Miami Heat,27,20,33,21,10.0,111,30,29,21,21,16.0,117,-6,AVERAGES:,118.02409638554217,119.6867469879518,110.08433734939759,108.79518072289157,L10AVERAGES:,116.2,115.2,111.7,103.0
379959,2024-04-10 00:00:00+00:00,2023-2024,149,Minnesota Timberwolves,161,Washington Wizards,26,34,39,31,0.0,130,44,26,24,27,0.0,121,9,AVERAGES:,112.95121951219512,105.84146341463415,113.21951219512195,122.3170731707317,L10AVERAGES:,110.8,101.9,110.2,112.9
379960,2024-04-10 00:00:00+00:00,2023-2024,152,Oklahoma City Thunder,157,Sacramento Kings,28,17,39,28,0.0,112,31,33,23,18,0.0,105,7,AVERAGES:,119.87951807228916,113.6987951807229,116.23170731707317,114.90243902439025,L10AVERAGES:,114.0,116.8,107.0,105.0
379961,2024-04-10 00:00:00+00:00,2023-2024,136,Chicago Bulls,151,New York Knicks,27,35,33,22,0.0,117,36,32,33,27,0.0,128,-11,AVERAGES:,111.5421686746988,113.36144578313252,112.24691358024691,108.11111111111111,L10AVERAGES:,109.4,111.6,115.3,108.4
379962,2024-04-10 00:00:00+00:00,2023-2024,146,Memphis Grizzlies,158,San Antonio Spurs,25,24,12,26,0.0,87,16,32,29,25,0.0,102,-15,AVERAGES:,106.48192771084338,112.92771084337349,112.36144578313252,118.55421686746988,L10AVERAGES:,106.6,115.2,111.7,115.1
379963,2024-04-10 00:00:00+00:00,2023-2024,142,Houston Rockets,153,Orlando Magic,36,27,34,21,0.0,118,25,26,31,24,0.0,106,12,AVERAGES:,113.95180722891567,112.5421686746988,110.48148148148148,108.12345679012346,L10AVERAGES:,118.0,119.1,109.7,102.9
379964,2024-04-10 01:00:00+00:00,2023-2024,160,Utah Jazz,139,Denver Nuggets,17,36,27,15,0.0,95,34,31,22,24,0.0,111,-16,AVERAGES:,115.71951219512195,120.35365853658537,114.53012048192771,109.65060240963855,L10AVERAGES:,107.0,121.8,114.7,105.9
379965,2024-04-10 02:00:00+00:00,2023-2024,145,Los Angeles Lakers,141,Golden State Warriors,29,31,29,31,0.0,120,38,33,35,28,0.0,134,-14,AVERAGES:,117.36144578313252,117.92771084337349,118.06024096385542,115.49397590361446,L10AVERAGES:,120.7,115.5,112.8,106.0
379966,2024-04-10 02:00:00+00:00,2023-2024,155,Phoenix Suns,144,Los Angeles Clippers,10,23,35,24,0.0,92,37,29,18,21,0.0,105,-13,AVERAGES:,116.8170731707317,113.5,115.35365853658537,111.89024390243902,L10AVERAGES:,113.1,106.4,113.4,112.2
379967,2024-04-10 02:00:00+00:00,2023-2024,156,Portland Trail Blazers,150,New Orleans Pelicans,27,28,23,22,0.0,100,28,24,35,23,0.0,110,-10,AVERAGES:,107.29629629629629,115.95061728395062,114.425,110.15,L10AVERAGES:,101.8,114.3,108.3,109.0
379968,2024-04-10 23:00:00+00:00,2023-2024,137,Cleveland Cavaliers,146,Memphis Grizzlies,32,16,30,32,0.0,110,29,22,16,31,0.0,98,12,AVERAGES:,112.23170731707317,110.0609756097561,106.25,112.79761904761905,L10AVERAGES:,106.4,115.0,104.2,113.3
379971,2024-04-10 23:30:00+00:00,2023-2024,132,Atlanta Hawks,135,Charlotte Hornets,35,26,31,22,0.0,114,30,25,22,38,0.0,115,-1,AVERAGES:,117.94047619047619,119.6547619047619,106.3132530120482,116.60240963855422,L10AVERAGES:,115.8,114.1,105.2,117.6
379969,2024-04-10 23:30:00+00:00,2023-2024,147,Miami Heat,138,Dallas Mavericks,24,23,27,18,0.0,92,33,36,19,23,0.0,111,-19,AVERAGES:,110.16666666666667,108.82142857142857,118.13414634146342,115.46341463414635,L10AVERAGES:,112.7,103.7,118.6,105.3
379970,2024-04-10 23:30:00+00:00,2023-2024,134,Brooklyn Nets,159,Toronto Raptors,27,26,24,29,0.0,106,27,27,26,22,0.0,102,4,AVERAGES:,111.01219512195122,113.7439024390244,112.89024390243902,118.1829268292683,L10AVERAGES:,106.4,110.5,108.7,124.5
379972,2024-04-11 00:00:00+00:00,2023-2024,148,Milwaukee Bucks,153,Orlando Magic,27,37,32,21,0.0,117,23,27,27,22,0.0,99,18,AVERAGES:,118.52439024390245,115.86585365853658,110.42682926829268,108.2439024390244,L10AVERAGES:,111.7,110.7,109.1,105.5
379973,2024-04-11 00:00:00+00:00,2023-2024,152,Oklahoma City Thunder,158,San Antonio Spurs,34,34,30,29,0.0,127,11,24,29,25,0.0,89,38,AVERAGES:,119.78571428571429,113.5952380952381,112.23809523809524,118.17857142857143,L10AVERAGES:,112.9,117.0,111.2,112.5
379974,2024-04-11 02:00:00+00:00,2023-2024,139,Denver Nuggets,149,Minnesota Timberwolves,26,23,34,33,0.0,116,28,24,28,27,0.0,107,9,AVERAGES:,114.48809523809524,109.47619047619048,113.1566265060241,106.02409638554217,L10AVERAGES:,114.3,104.2,112.6,102.5
379975,2024-04-11 02:30:00+00:00,2023-2024,144,Los Angeles Clippers,155,Phoenix Suns,27,29,37,15,0.0,108,28,27,37,32,0.0,124,-16,AVERAGES:,115.2289156626506,111.65060240963855,116.51807228915662,113.39759036144578,L10AVERAGES:,111.4,109.7,110.8,106.7
379976,2024-04-11 23:00:00+00:00,2023-2024,140,Detroit Pistons,136,Chicago Bulls,30,25,25,25,0.0,105,31,33,35,28,0.0,127,-22,AVERAGES:,110.59036144578313,119.3132530120482,111.60714285714286,113.53571428571429,L10AVERAGES:,100.5,113.2,110.1,113.7
379977,2024-04-11 23:30:00+00:00,2023-2024,133,Boston Celtics,151,New York Knicks,29,19,23,38,0.0,109,32,37,31,18,0.0,118,-9,AVERAGES:,120.3132530120482,108.75903614457832,112.4390243902439,108.21951219512195,L10AVERAGES:,116.6,106.5,118.1,108.8
379978,2024-04-12 01:00:00+00:00,2023-2024,160,Utah Jazz,142,Houston Rockets,28,36,34,26,0.0,124,38,29,29,25,0.0,121,3,AVERAGES:,115.46987951807229,120.24096385542168,114.0,112.46428571428571,L10AVERAGES:,105.8,121.0,117.1,118.0
379980,2024-04-12 02:00:00+00:00,2023-2024,157,Sacramento Kings,150,New Orleans Pelicans,23,35,31,34,0.0,123,34,30,34,37,0.0,135,-12,AVERAGES:,116.09638554216868,114.86746987951807,114.37037037037037,110.0246913580247,L10AVERAGES:,107.3,105.3,108.7,106.9
379979,2024-04-12 02:00:00+00:00,2023-2024,156,Portland Trail Blazers,141,Golden State Warriors,22,24,28,18,0.0,92,24,25,26,25,0.0,100,-8,AVERAGES:,107.20731707317073,115.8780487804878,118.25,115.54761904761905,L10AVERAGES:,101.5,113.7,115.1,105.7
379981,2024-04-12 23:00:00+00:00,2023-2024,154,Philadelphia 76ers,153,Orlando Magic,40,28,28,29,0.0,125,27,34,22,30,0.0,113,12,AVERAGES:,114.51190476190476,111.89285714285714,110.28915662650603,108.34939759036145,L10AVERAGES:,116.0,109.4,106.9,106.6
379982,2024-04-12 23:00:00+00:00,2023-2024,161,Washington Wizards,136,Chicago Bulls,40,22,33,32,0.0,127,33,32,33,31,0.0,129,-2,AVERAGES:,113.3132530120482,122.40963855421687,111.78823529411764,113.43529411764706,L10AVERAGES:,111.4,115.7,111.1,111.5
379983,2024-04-12 23:30:00+00:00,2023-2024,133,Boston Celtics,135,Charlotte Hornets,30,39,25,37,0.0,131,24,19,33,22,0.0,98,33,AVERAGES:,120.17857142857143,108.86904761904762,106.41666666666667,116.57142857142857,L10AVERAGES:,114.6,108.1,107.6,115.8
379984,2024-04-12 23:30:00+00:00,2023-2024,137,Cleveland Cavaliers,143,Indiana Pacers,35,35,27,32,0.0,129,26,33,35,26,0.0,120,9,AVERAGES:,112.20481927710843,109.91566265060241,122.35365853658537,120.1219512195122,L10AVERAGES:,108.3,114.4,123.6,116.8
379985,2024-04-12 23:30:00+00:00,2023-2024,151,New York Knicks,134,Brooklyn Nets,14,40,30,27,0.0,111,30,33,13,31,0.0,107,4,AVERAGES:,112.50602409638554,108.2289156626506,110.95180722891567,113.60240963855422,L10AVERAGES:,119.4,110.4,106.2,109.2
379987,2024-04-13 00:00:00+00:00,2023-2024,158,San Antonio Spurs,139,Denver Nuggets,32,18,37,34,0.0,121,31,37,32,20,0.0,120,1,AVERAGES:,111.96470588235294,118.28235294117647,114.50588235294117,109.44705882352942,L10AVERAGES:,110.4,115.3,114.6,104.9
379988,2024-04-13 00:00:00+00:00,2023-2024,149,Minnesota Timberwolves,132,Atlanta Hawks,25,31,24,29,0.0,109,27,20,33,26,0.0,106,3,AVERAGES:,113.08333333333333,106.14285714285714,117.89411764705882,119.6,L10AVERAGES:,112.9,105.0,114.0,116.5
379989,2024-04-13 00:00:00+00:00,2023-2024,147,Miami Heat,159,Toronto Raptors,33,33,26,33,0.0,125,22,28,25,28,0.0,103,22,AVERAGES:,109.95294117647059,108.84705882352941,112.75903614457832,118.03614457831326,L10AVERAGES:,113.1,103.7,108.6,122.8
379986,2024-04-13 00:00:00+00:00,2023-2024,152,Oklahoma City Thunder,148,Milwaukee Bucks,41,28,26,30,0.0,125,34,18,31,24,0.0,107,18,AVERAGES:,119.87058823529412,113.30588235294118,118.50602409638554,115.66265060240964,L10AVERAGES:,116.3,114.1,111.9,109.8
379990,2024-04-13 00:00:00+00:00,2023-2024,146,Memphis Grizzlies,145,Los Angeles Lakers,26,38,33,23,0.0,120,34,34,30,25,0.0,123,-3,AVERAGES:,106.15294117647059,112.76470588235294,117.39285714285714,118.11904761904762,L10AVERAGES:,102.4,110.6,122.6,119.5
379991,2024-04-13 00:30:00+00:00,2023-2024,138,Dallas Mavericks,140,Detroit Pistons,21,25,22,21,0.0,89,27,26,27,27,0.0,107,-18,AVERAGES:,118.04819277108433,115.18072289156626,110.52380952380952,119.4047619047619,L10AVERAGES:,118.4,104.8,100.8,113.0
379992,2024-04-13 02:00:00+00:00,2023-2024,141,Golden State Warriors,150,New Orleans Pelicans,26,22,27,34,0.0,109,17,45,26,26,0.0,114,-5,AVERAGES:,118.03529411764706,115.27058823529411,114.6219512195122,110.1829268292683,L10AVERAGES:,114.1,103.5,111.1,110.4
379993,2024-04-13 02:00:00+00:00,2023-2024,156,Portland Trail Blazers,142,Houston Rockets,24,16,35,32,0.0,107,23,31,30,32,0.0,116,-9,AVERAGES:,107.02409638554217,115.6867469879518,114.08235294117647,112.6,L10AVERAGES:,99.0,111.2,114.5,118.5
379994,2024-04-13 02:30:00+00:00,2023-2024,144,Los Angeles Clippers,160,Utah Jazz,38,22,25,24,0.0,109,27,34,25,24,0.0,110,-1,AVERAGES:,115.14285714285714,111.79761904761905,115.57142857142857,120.25,L10AVERAGES:,111.5,110.0,108.5,121.8
379995,2024-04-13 02:30:00+00:00,2023-2024,157,Sacramento Kings,155,Phoenix Suns,27,27,31,22,0.0,107,22,23,33,30,0.0,108,-1,AVERAGES:,116.17857142857143,115.10714285714286,116.60714285714286,113.33333333333333,L10AVERAGES:,108.7,108.1,110.4,106.0
379996,2024-04-14 17:00:00+00:00,2023-2024,154,Philadelphia 76ers,134,Brooklyn Nets,22,33,26,26,0.0,107,23,21,20,22,0.0,86,21,AVERAGES:,114.63529411764706,111.90588235294118,110.9047619047619,113.57142857142857,L10AVERAGES:,116.4,110.0,107.6,109.8
379997,2024-04-14 17:00:00+00:00,2023-2024,153,Orlando Magic,148,Milwaukee Bucks,22,25,33,33,0.0,113,30,12,29,17,0.0,88,25,AVERAGES:,110.32142857142857,108.54761904761905,118.36904761904762,115.77380952380952,L10AVERAGES:,107.5,108.2,110.8,113.0
379998,2024-04-14 17:00:00+00:00,2023-2024,151,New York Knicks,136,Chicago Bulls,29,21,26,33,11.0,120,28,19,35,27,10.0,119,1,AVERAGES:,112.48809523809524,108.21428571428571,111.98837209302326,113.59302325581395,L10AVERAGES:,118.1,111.2,112.7,111.8
379999,2024-04-14 17:00:00+00:00,2023-2024,147,Miami Heat,159,Toronto Raptors,24,43,27,24,0.0,118,24,22,25,32,0.0,103,15,AVERAGES:,110.12790697674419,108.77906976744185,112.64285714285714,118.11904761904762,L10AVERAGES:,113.5,105.6,108.0,124.1
380000,2024-04-14 17:00:00+00:00,2023-2024,143,Indiana Pacers,132,Atlanta Hawks,49,37,39,32,0.0,157,34,38,21,22,0.0,115,42,AVERAGES:,122.32530120481928,120.2289156626506,117.75581395348837,119.47674418604652,L10AVERAGES:,123.3,118.6,112.6,115.6
380001,2024-04-14 17:00:00+00:00,2023-2024,137,Cleveland Cavaliers,135,Charlotte Hornets,33,25,38,14,0.0,110,24,33,31,32,0.0,120,-10,AVERAGES:,112.4047619047619,110.03571428571429,106.31764705882352,116.74117647058823,L10AVERAGES:,112.8,114.3,108.2,117.4
380002,2024-04-14 17:00:00+00:00,2023-2024,133,Boston Celtics,161,Washington Wizards,34,35,38,25,0.0,132,30,29,30,33,0.0,122,10,AVERAGES:,120.30588235294118,108.74117647058823,113.47619047619048,122.48809523809524,L10AVERAGES:,115.3,106.6,112.9,117.7
380009,2024-04-14 19:30:00+00:00,2023-2024,157,Sacramento Kings,156,Portland Trail Blazers,30,35,34,22,0.0,121,18,19,21,24,0.0,82,39,AVERAGES:,116.07058823529412,115.02352941176471,107.02380952380952,115.69047619047619,L10AVERAGES:,108.6,109.3,98.6,111.4
